Energy,Tempo,Mode,Key,Valence,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,Mood
0.503,166.477,1,4,0.57,0.983,1.0,0.685,0.6609999999999999,0.6579999999999999,0.7140000000000001,0.633,0.585,0.588,0.5579999999999999,0.531,0.253,relaxed
0.41100000000000003,84.944,1,1,0.41200000000000003,0.644,0.556,0.555,0.59,0.585,0.679,0.816,0.975,0.922,1.0,0.955,0.9470000000000001,sad
0.5870000000000001,129.954,0,4,0.544,1.0,0.493,0.34299999999999997,0.317,0.275,0.198,0.201,0.272,0.267,0.299,0.39,0.46399999999999997,happy
0.968,130.093,1,0,0.706,1.0,0.33799999999999997,0.294,0.273,0.547,0.29100000000000004,0.24,0.254,0.341,0.7190000000000001,0.3,0.40399999999999997,happy
0.88,107.705,1,2,0.5429999999999999,0.268,0.34299999999999997,0.26899999999999996,0.253,1.0,0.423,0.278,0.24,0.419,0.22399999999999998,0.22899999999999998,0.35600000000000004,angry
0.617,157.748,1,9,0.8809999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.5479999999999999,129.321,1,2,0.759,0.063,0.10400000000000001,1.0,0.09699999999999999,0.10800000000000001,0.078,0.094,0.026000000000000002,0.042,0.35700000000000004,0.064,0.054000000000000006,happy
0.83,164.175,0,4,0.483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.5760000000000001,172.893,0,9,0.586,0.157,0.235,1.0,0.183,0.069,0.08199999999999999,0.312,0.235,0.128,0.17600000000000002,0.08,0.3,relaxed
0.14,73.108,0,2,0.32899999999999996,1.0,0.8109999999999999,0.168,0.17600000000000002,0.311,0.306,0.47700000000000004,0.456,0.636,0.6629999999999999,0.815,0.331,relaxed
0.9390000000000001,95.884,1,7,0.63,0.738,1.0,0.738,0.736,0.7559999999999999,0.7509999999999999,0.67,0.6679999999999999,0.708,0.708,0.5329999999999999,0.22399999999999998,angry
0.9440000000000001,153.45,1,9,0.5720000000000001,1.0,0.951,0.652,0.6629999999999999,0.59,0.597,0.574,0.574,0.579,0.682,0.59,0.12,angry
0.297,126.52799999999999,1,5,0.584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.452,127.546,0,10,0.205,0.055999999999999994,0.084,0.8370000000000001,0.33399999999999996,0.054000000000000006,0.152,0.08800000000000001,1.0,0.46399999999999997,0.036000000000000004,0.02,0.115,sad
0.733,119.891,1,0,0.49,0.385,0.696,0.643,0.6629999999999999,1.0,0.956,0.956,0.935,0.546,0.5670000000000001,0.174,0.044000000000000004,sad
0.522,147.745,1,8,0.23600000000000002,1.0,0.986,0.855,0.7979999999999999,0.748,0.752,0.669,0.6459999999999999,0.461,0.48100000000000004,0.282,0.35,sad
0.6809999999999999,101.99700000000001,1,7,0.927,0.752,0.748,0.361,0.42700000000000005,0.633,0.895,1.0,0.7040000000000001,0.606,0.486,0.532,0.168,happy
0.889,123.736,1,0,0.924,1.0,0.856,0.5820000000000001,0.5710000000000001,0.48100000000000004,0.47,0.415,0.42100000000000004,0.391,0.391,0.36700000000000005,0.031,happy
0.991,118.089,1,0,0.217,1.0,0.72,0.276,0.198,0.182,0.17,0.27,0.483,0.406,0.41600000000000004,0.381,0.499,angry
0.831,152.127,0,1,0.161,0.914,1.0,0.977,0.87,0.885,0.9159999999999999,0.8690000000000001,0.81,0.777,0.619,0.491,0.42,sad
0.903,107.023,0,1,0.542,0.179,0.162,0.131,0.121,0.532,0.163,0.18100000000000002,0.11199999999999999,0.23199999999999998,0.122,0.306,1.0,happy
0.0133,118.23700000000001,1,0,0.589,0.021,0.021,0.05,0.024,0.005,0.006999999999999999,0.027000000000000003,0.16699999999999998,0.098,1.0,0.419,0.027999999999999997,relaxed
0.7879999999999999,81.949,1,5,0.657,0.907,0.804,0.9079999999999999,0.826,0.49700000000000005,1.0,0.467,0.467,0.541,0.436,0.5529999999999999,0.54,sad
0.606,77.528,0,11,0.862,0.322,0.674,0.138,0.05,0.278,0.264,0.8340000000000001,1.0,0.36700000000000005,0.131,0.039,0.096,relaxed
0.562,88.58,0,5,0.355,0.9259999999999999,1.0,0.107,0.078,0.040999999999999995,0.043,0.028999999999999998,0.023,0.013000000000000001,0.017,0.013999999999999999,0.182,relaxed
0.915,118.76899999999999,1,4,0.518,0.985,1.0,0.44299999999999995,0.41600000000000004,0.349,0.305,0.244,0.185,0.201,0.121,0.127,0.772,angry
0.9540000000000001,178.043,0,1,0.9329999999999999,1.0,0.945,0.765,0.815,0.7040000000000001,0.732,0.6970000000000001,0.583,0.5329999999999999,0.547,0.542,0.24,happy
0.8079999999999999,137.875,1,7,0.23600000000000002,1.0,0.39,0.44299999999999995,0.45299999999999996,0.6829999999999999,0.22899999999999998,0.26,0.748,0.307,0.297,0.281,0.345,sad
0.73,113.639,1,0,0.18,0.588,1.0,0.95,0.934,0.907,0.9059999999999999,0.34600000000000003,0.344,0.18600000000000003,0.184,0.45899999999999996,0.307,sad
0.765,97.844,1,0,0.39799999999999996,0.929,1.0,0.619,0.593,0.7440000000000001,0.7240000000000001,0.535,0.667,0.34,0.32799999999999996,0.41100000000000003,0.139,angry
0.87,107.45,1,0,0.7909999999999999,0.904,1.0,0.695,0.67,0.61,0.53,0.40299999999999997,0.414,0.601,0.606,0.9129999999999999,0.391,happy
0.41100000000000003,171.40099999999998,1,0,0.237,1.0,0.965,0.514,0.506,0.509,0.509,0.518,0.527,0.529,0.528,0.52,0.107,sad
0.6659999999999999,100.846,1,0,0.595,1.0,0.914,0.048,0.011000000000000001,0.011000000000000001,0.012,0.023,0.19699999999999998,0.09300000000000001,0.028999999999999998,0.158,0.042,happy
0.977,183.916,0,2,0.337,0.07400000000000001,0.08900000000000001,0.168,0.092,0.297,0.092,0.085,0.462,0.364,1.0,0.10800000000000001,0.076,angry
0.9470000000000001,96.165,0,11,0.135,1.0,0.937,0.20199999999999999,0.192,0.185,0.196,0.191,0.18600000000000003,0.154,0.10800000000000001,0.11,0.223,angry
0.54,97.023,1,7,0.465,0.47100000000000003,0.455,0.24,0.222,0.41600000000000004,0.473,0.44299999999999995,0.41100000000000003,0.6890000000000001,1.0,0.8009999999999999,0.39899999999999997,sad
0.843,140.055,0,1,0.332,0.539,0.765,0.644,0.7659999999999999,0.626,0.747,1.0,0.635,0.456,0.373,0.6709999999999999,0.34299999999999997,angry
0.33,72.61,1,5,0.311,0.278,0.14800000000000002,0.005,0.005,0.016,0.03,0.044000000000000004,0.01,0.011000000000000001,1.0,0.47700000000000004,0.022000000000000002,relaxed
0.9209999999999999,142.554,1,2,0.574,1.0,0.9179999999999999,0.5,0.498,0.5329999999999999,0.5579999999999999,0.6,0.612,0.621,0.619,0.591,0.109,sad
0.39899999999999997,131.6,1,2,0.516,0.9540000000000001,0.9840000000000001,1.0,0.9640000000000001,0.872,0.604,0.41700000000000004,0.307,0.38,0.424,0.48100000000000004,0.693,sad
0.9079999999999999,149.963,1,9,0.622,1.0,0.889,0.265,0.359,0.425,0.46799999999999997,0.45299999999999996,0.375,0.45899999999999996,0.49700000000000005,0.636,0.46,happy
0.4,135.999,0,0,0.218,1.0,0.557,0.506,0.441,0.44,0.524,0.495,0.5379999999999999,0.49200000000000005,0.6,0.6809999999999999,0.654,relaxed
0.733,152.129,0,11,0.7909999999999999,0.077,0.154,0.086,0.073,0.401,1.0,0.486,0.155,0.121,0.049,0.055999999999999994,0.07,sad
0.423,150.077,1,9,0.327,1.0,0.564,0.47700000000000004,0.45899999999999996,0.33899999999999997,0.315,0.514,0.44799999999999995,0.428,0.39,0.22699999999999998,0.154,relaxed
0.8240000000000001,114.512,1,2,0.777,0.324,0.271,0.45799999999999996,0.336,0.395,1.0,0.253,0.284,0.201,0.177,0.152,0.154,happy
0.285,85.861,0,2,0.402,1.0,0.987,0.14300000000000002,0.10300000000000001,0.084,0.091,0.11,0.10800000000000001,0.095,0.07200000000000001,0.066,0.16399999999999998,relaxed
0.325,98.932,1,0,0.496,0.94,1.0,0.915,0.775,0.66,0.5870000000000001,0.51,0.485,0.5720000000000001,0.7090000000000001,0.775,0.845,sad
0.452,89.97200000000001,1,0,0.35,0.451,0.5760000000000001,1.0,0.8420000000000001,0.532,0.883,0.425,0.534,0.635,0.418,0.564,0.848,angry
0.745,81.009,0,6,0.244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.789,120.04700000000001,1,1,0.7490000000000001,1.0,0.603,0.22899999999999998,0.266,0.322,0.105,0.28300000000000003,0.354,0.29600000000000004,0.35600000000000004,0.131,0.23800000000000002,happy
0.64,101.931,0,3,0.8220000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.355,116.26299999999999,1,2,0.0791,0.217,0.552,0.564,0.56,1.0,0.987,0.6629999999999999,0.655,0.161,0.149,0.14,0.102,sad
0.672,113.066,1,5,0.812,1.0,0.992,0.424,0.38,0.35,0.35100000000000003,0.336,0.314,0.299,0.258,0.249,0.462,happy
0.223,98.24600000000001,0,6,0.486,1.0,0.895,0.519,0.534,0.41600000000000004,0.368,0.33299999999999996,0.313,0.307,0.289,0.374,0.5529999999999999,sad
0.7509999999999999,89.839,1,9,0.789,0.32799999999999996,0.409,0.8140000000000001,1.0,0.502,0.36,0.145,0.156,0.156,0.147,0.152,0.20800000000000002,angry
0.981,185.138,1,7,0.478,1.0,0.889,0.5870000000000001,0.366,0.327,0.40700000000000003,0.46,0.48200000000000004,0.611,0.703,0.828,0.9990000000000001,angry
0.743,166.268,1,9,0.722,0.861,1.0,0.618,0.609,0.74,0.723,0.81,0.8,0.779,0.778,0.7020000000000001,0.22,happy
0.997,108.62299999999999,1,8,0.039,1.0,0.875,0.24600000000000002,0.24100000000000002,0.547,0.539,0.179,0.272,0.7240000000000001,0.524,0.787,0.866,angry
0.564,90.39200000000001,0,6,0.35100000000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,relaxed
0.6729999999999999,136.077,0,9,0.6829999999999999,0.7120000000000001,1.0,0.836,0.8290000000000001,0.768,0.764,0.902,0.902,0.8029999999999999,0.802,0.654,0.5770000000000001,happy
0.992,104.184,0,10,0.287,0.5,1.0,0.985,0.99,0.9540000000000001,0.86,0.885,0.893,0.9520000000000001,0.977,0.662,0.248,angry
0.914,155.588,1,7,0.685,1.0,0.9620000000000001,0.599,0.617,0.627,0.601,0.56,0.524,0.503,0.484,0.507,0.285,angry
0.993,116.461,1,6,0.37799999999999995,0.353,0.677,0.649,0.48100000000000004,0.541,1.0,0.695,0.563,0.48200000000000004,0.763,0.6859999999999999,0.43700000000000006,angry
0.6809999999999999,105.055,0,11,0.317,0.85,1.0,0.816,0.591,0.522,0.5660000000000001,0.455,0.396,0.36200000000000004,0.342,0.263,0.204,sad
0.5820000000000001,75.97399999999999,0,11,0.0382,0.614,0.7020000000000001,0.72,0.762,0.7040000000000001,0.823,0.885,1.0,0.8140000000000001,0.705,0.612,0.489,angry
0.278,132.032,0,4,0.13699999999999998,1.0,0.6940000000000001,0.501,0.318,0.679,0.7609999999999999,0.35,0.20600000000000002,0.541,0.306,0.667,0.35700000000000004,sad
0.6559999999999999,95.531,1,1,0.6970000000000001,1.0,0.965,0.327,0.281,0.248,0.24,0.218,0.19399999999999998,0.17800000000000002,0.149,0.145,0.369,relaxed
0.997,157.047,1,9,0.107,1.0,0.18899999999999997,0.16399999999999998,0.163,0.18100000000000002,0.157,0.607,0.5920000000000001,0.596,0.562,0.596,0.523,angry
0.545,76.03699999999999,1,2,0.611,1.0,0.893,0.89,0.8759999999999999,0.852,0.855,0.37799999999999995,0.359,0.373,0.36700000000000005,0.11,0.1,relaxed
0.3,126.11399999999999,0,10,0.179,0.033,0.055999999999999994,0.141,0.294,1.0,0.263,0.076,0.038,0.027000000000000003,0.012,0.018000000000000002,0.027000000000000003,sad
0.46799999999999997,84.29299999999999,1,1,0.747,1.0,0.6809999999999999,0.456,0.428,0.256,0.254,0.198,0.21899999999999997,0.276,0.22899999999999998,0.28600000000000003,0.027000000000000003,sad
0.723,129.096,1,0,0.648,0.8290000000000001,0.741,0.484,0.27,0.33399999999999996,0.534,1.0,0.99,0.47700000000000004,0.8809999999999999,0.47600000000000003,0.775,happy
0.654,120.322,1,3,0.38299999999999995,0.013000000000000001,0.021,0.037000000000000005,1.0,0.03,0.018000000000000002,0.01,0.047,0.01,0.043,0.08900000000000001,0.013999999999999999,happy
0.35,137.3,0,0,0.682,0.43200000000000005,1.0,0.374,0.395,0.35700000000000004,0.386,0.418,0.245,0.262,0.273,0.237,0.426,sad
0.818,97.06,1,7,0.826,0.993,1.0,0.89,0.71,0.672,0.652,0.593,0.494,0.47200000000000003,0.5770000000000001,0.665,0.664,happy
0.643,76.979,1,0,0.387,0.99,1.0,0.39899999999999997,0.37,0.337,0.33799999999999997,0.325,0.29600000000000004,0.267,0.213,0.20199999999999999,0.42100000000000004,happy
0.809,94.786,1,5,0.512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,relaxed
0.965,161.138,1,8,0.695,1.0,0.7659999999999999,0.402,0.353,0.281,0.298,0.207,0.191,0.19399999999999998,0.235,0.223,0.586,happy
0.904,176.002,1,11,0.629,0.37200000000000005,0.563,0.508,0.397,0.318,0.359,0.433,0.275,0.127,0.48700000000000004,0.883,1.0,angry
0.97,87.96799999999999,1,1,0.157,0.455,0.444,0.667,1.0,0.6779999999999999,0.43200000000000005,0.455,0.406,0.35200000000000004,0.715,0.8909999999999999,0.722,angry
0.7829999999999999,90.99799999999999,1,2,0.17,0.993,0.985,0.902,0.765,0.8959999999999999,0.941,0.887,1.0,0.7929999999999999,0.857,0.89,0.763,angry
0.871,165.02,1,7,0.37200000000000005,0.244,0.139,0.136,0.091,0.064,0.16899999999999998,0.171,0.083,0.121,0.222,0.868,1.0,angry
0.8240000000000001,110.20200000000001,0,4,0.794,1.0,0.741,0.132,0.13,0.102,0.157,0.163,0.126,0.12300000000000001,0.122,0.212,0.46,angry
0.534,99.98299999999999,1,2,0.261,1.0,0.146,0.068,0.035,0.282,0.515,0.126,0.036000000000000004,0.033,0.035,0.02,0.201,relaxed
0.914,106.242,1,9,0.782,0.353,0.258,0.20600000000000002,0.251,0.47200000000000003,1.0,0.998,0.244,0.18,0.217,0.29100000000000004,0.446,angry
0.21100000000000002,97.569,1,1,0.0391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sad
0.7170000000000001,115.384,0,6,0.789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.977,93.986,1,2,0.415,0.845,0.723,0.779,0.9470000000000001,0.735,0.6829999999999999,0.79,0.762,0.741,0.889,0.7929999999999999,1.0,angry
0.49200000000000005,95.073,0,1,0.14300000000000002,1.0,0.965,0.59,0.675,0.71,0.818,0.861,0.715,0.657,0.53,0.502,0.5660000000000001,sad
0.7070000000000001,115.17399999999999,1,7,0.7859999999999999,0.349,1.0,0.35700000000000004,0.22,0.7290000000000001,0.20199999999999999,0.355,0.2,0.22699999999999998,0.7559999999999999,0.389,0.183,happy
0.555,119.98,0,7,0.0763,1.0,0.772,0.315,0.204,0.19,0.311,0.429,0.6920000000000001,0.433,0.37799999999999995,0.381,0.528,sad
0.511,123.311,0,6,0.258,0.34,0.39299999999999996,0.441,0.212,0.341,0.8109999999999999,1.0,0.28800000000000003,0.179,0.222,0.556,0.754,relaxed
0.85,155.972,0,11,0.648,0.078,0.027999999999999997,0.07200000000000001,0.038,1.0,0.248,0.165,0.11199999999999999,0.025,0.022000000000000002,0.035,0.09300000000000001,relaxed
0.12300000000000001,75.805,1,0,0.243,1.0,0.835,0.154,0.131,0.094,0.053,0.066,0.07200000000000001,0.077,0.067,0.11900000000000001,0.382,relaxed
0.456,101.889,0,6,0.22399999999999998,0.599,0.38299999999999995,0.27699999999999997,0.163,0.26,0.245,0.257,0.415,1.0,0.777,0.43200000000000005,0.6970000000000001,angry
0.36200000000000004,137.929,1,1,0.301,0.47700000000000004,0.503,0.22899999999999998,0.183,0.188,0.182,0.124,0.276,0.215,0.198,0.319,1.0,sad
0.951,127.42299999999999,0,0,0.551,0.615,0.847,0.9620000000000001,1.0,0.782,0.889,0.848,0.815,0.6920000000000001,0.484,0.532,0.615,angry
0.862,91.006,1,8,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,happy
0.934,170.007,1,0,0.765,0.897,1.0,0.349,0.38299999999999995,0.318,0.6729999999999999,0.414,0.423,0.34700000000000003,0.226,0.185,0.637,happy
0.762,105.038,0,7,0.41700000000000004,1.0,0.919,0.105,0.11900000000000001,0.14,0.17,0.159,0.166,0.171,0.172,0.188,0.185,sad
0.428,92.993,0,0,0.151,0.778,0.633,0.33399999999999996,0.309,0.532,0.55,0.8540000000000001,0.8690000000000001,1.0,0.981,0.9420000000000001,0.133,relaxed
0.23800000000000002,89.616,1,10,0.322,1.0,0.758,0.259,0.14800000000000002,0.276,0.247,0.408,0.462,0.6920000000000001,0.644,0.7170000000000001,0.282,relaxed
0.529,155.856,1,5,0.45799999999999996,1.0,0.983,0.7190000000000001,0.7240000000000001,0.73,0.7120000000000001,0.6709999999999999,0.6629999999999999,0.601,0.598,0.512,0.013000000000000001,happy
0.7090000000000001,105.822,1,9,0.897,0.674,0.825,0.7929999999999999,0.75,1.0,0.927,0.7070000000000001,0.787,0.893,0.706,0.865,0.742,happy
0.8690000000000001,127.329,0,11,0.445,0.374,0.266,0.484,0.221,0.32299999999999995,0.266,0.879,0.281,0.24600000000000002,0.284,0.23600000000000002,1.0,sad
0.726,122.962,1,10,0.381,0.446,1.0,0.005,0.004,0.003,0.004,0.011000000000000001,0.01,0.015,0.017,0.065,0.006,relaxed
0.573,79.075,1,9,0.45,0.006,0.005,0.034,0.013999999999999999,0.004,0.004,0.005,1.0,0.262,0.005,0.004,0.019,sad
0.715,106.145,1,5,0.639,0.055999999999999994,0.055999999999999994,1.0,0.04,0.042,0.10800000000000001,0.027000000000000003,0.298,0.012,0.129,0.038,0.013999999999999999,sad
0.377,128.067,1,5,0.247,0.304,0.327,0.643,0.32,0.561,1.0,0.222,0.316,0.17600000000000002,0.079,0.265,0.294,sad
0.898,170.05,1,2,0.624,0.7929999999999999,0.747,0.782,0.742,0.797,0.8320000000000001,0.7440000000000001,0.649,0.7440000000000001,0.7090000000000001,0.5870000000000001,1.0,happy
0.426,80.908,0,9,0.28,0.129,0.688,0.7090000000000001,0.6709999999999999,1.0,0.963,0.29100000000000004,0.28600000000000003,0.037000000000000005,0.031,0.021,0.096,relaxed
0.7040000000000001,169.11900000000003,1,8,0.682,0.12300000000000001,0.092,0.08199999999999999,0.077,0.062,0.41200000000000003,0.41700000000000004,0.062,0.066,0.08,0.885,1.0,sad
0.813,167.851,1,1,0.233,0.414,0.5660000000000001,1.0,0.752,0.278,0.23600000000000002,0.386,0.745,0.648,0.292,0.41100000000000003,0.49,sad
0.705,149.959,0,9,0.39,0.86,0.865,0.95,0.9259999999999999,0.96,0.899,0.904,0.9940000000000001,1.0,0.9790000000000001,0.9840000000000001,0.9590000000000001,happy
0.8440000000000001,90.852,1,4,0.511,0.951,1.0,0.574,0.536,0.474,0.46,0.402,0.344,0.337,0.285,0.26899999999999996,0.493,relaxed
0.851,97.005,0,4,0.5820000000000001,1.0,0.905,0.516,0.473,0.406,0.313,0.374,0.457,0.423,0.36700000000000005,0.35200000000000004,0.8220000000000001,sad
0.382,137.87,0,9,0.14300000000000002,0.867,1.0,0.909,0.643,0.504,0.585,0.935,0.614,0.633,0.5920000000000001,0.54,0.586,sad
0.594,88.647,1,5,0.304,0.48,0.586,0.258,0.24600000000000002,0.355,0.336,0.982,1.0,0.971,0.98,0.415,0.08900000000000001,relaxed
0.47700000000000004,201.271,1,4,0.248,0.423,0.46799999999999997,0.701,1.0,0.868,0.8059999999999999,0.613,0.304,0.386,0.297,0.858,0.8270000000000001,relaxed
0.9109999999999999,117.53299999999999,0,5,0.85,0.9670000000000001,0.8079999999999999,0.255,0.235,0.16,0.235,0.15,0.19,1.0,0.624,0.16,0.535,happy
0.313,141.14700000000002,1,5,0.358,1.0,0.9109999999999999,0.664,0.662,0.588,0.574,0.496,0.493,0.43799999999999994,0.446,0.37799999999999995,0.057999999999999996,relaxed
0.818,100.833,1,0,0.972,0.504,0.6859999999999999,1.0,0.871,0.722,0.8029999999999999,0.769,0.569,0.703,0.752,0.46799999999999997,0.507,happy
0.0537,67.046,1,3,0.039,1.0,0.8759999999999999,0.267,0.168,0.13699999999999998,0.266,0.275,0.182,0.214,0.293,0.225,0.436,relaxed
0.76,169.945,1,3,0.48700000000000004,0.8420000000000001,0.895,0.868,0.737,0.8340000000000001,1.0,0.922,0.816,0.745,0.8540000000000001,0.836,0.8440000000000001,relaxed
0.852,111.98700000000001,0,4,0.629,1.0,0.983,0.364,0.326,0.3,0.317,0.315,0.302,0.271,0.22899999999999998,0.209,0.45399999999999996,relaxed
0.386,87.398,0,4,0.509,0.344,0.374,0.307,0.442,0.968,1.0,0.774,0.251,0.289,0.273,0.26899999999999996,0.23800000000000002,sad
0.41200000000000003,132.986,0,4,0.282,0.9490000000000001,1.0,0.498,0.537,0.498,0.523,0.507,0.48200000000000004,0.413,0.24600000000000002,0.11599999999999999,0.217,sad
0.395,185.265,1,1,0.312,0.5329999999999999,1.0,0.377,0.314,0.467,0.345,0.359,0.43700000000000006,0.39799999999999996,0.40299999999999997,0.498,0.555,sad
0.6809999999999999,114.96600000000001,1,7,0.32299999999999995,1.0,0.856,0.419,0.275,0.257,0.264,0.203,0.114,0.171,0.263,0.252,0.528,relaxed
0.7440000000000001,128.002,1,2,0.244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,angry
0.483,89.883,1,7,0.638,0.909,0.509,0.26,0.13,0.107,0.63,0.5529999999999999,0.099,0.067,0.09300000000000001,0.20199999999999999,1.0,happy
0.8759999999999999,133.925,1,0,0.16899999999999998,0.9009999999999999,1.0,0.335,0.28800000000000003,0.22399999999999998,0.294,0.20199999999999999,0.11900000000000001,0.201,0.225,0.355,0.247,happy
0.77,107.781,0,11,0.6679999999999999,1.0,0.748,0.281,0.33899999999999997,0.29600000000000004,0.256,0.245,0.218,0.47100000000000003,0.524,0.698,0.168,angry
0.997,146.336,0,1,0.303,0.462,1.0,0.364,0.695,0.447,0.677,0.731,0.5539999999999999,0.48700000000000004,0.33299999999999996,0.33,0.263,angry
0.909,177.94799999999998,1,6,0.797,0.414,0.233,0.175,0.183,0.157,0.196,0.28600000000000003,0.268,0.11800000000000001,0.087,0.19399999999999998,1.0,happy
0.929,127.059,1,2,0.539,1.0,0.755,0.47600000000000003,0.513,0.705,0.746,0.733,0.644,0.8540000000000001,0.88,0.884,0.133,angry
0.9329999999999999,75.72399999999999,1,0,0.611,1.0,0.983,0.502,0.508,0.569,0.569,0.598,0.579,0.5720000000000001,0.579,0.631,0.16,happy
0.8079999999999999,95.84100000000001,0,1,0.54,0.079,0.049,0.035,0.026000000000000002,0.02,0.027000000000000003,0.040999999999999995,0.265,1.0,0.894,0.39299999999999996,0.145,angry
0.632,102.404,1,9,0.457,0.7020000000000001,0.691,0.6709999999999999,0.767,0.929,0.7070000000000001,0.67,0.775,0.963,0.9620000000000001,1.0,0.991,sad
0.193,73.982,0,10,0.115,0.21100000000000002,0.059000000000000004,0.08199999999999999,0.07,0.092,0.22699999999999998,0.15,0.040999999999999995,0.037000000000000005,0.23600000000000002,1.0,0.919,relaxed
0.9690000000000001,129.953,1,6,0.9640000000000001,0.978,1.0,0.31,0.289,0.22399999999999998,0.303,0.23199999999999998,0.26,0.265,0.297,0.27399999999999997,0.314,happy
0.895,133.917,1,7,0.452,0.511,0.5770000000000001,0.6409999999999999,0.7040000000000001,0.716,0.7559999999999999,0.72,0.667,0.705,0.805,0.845,1.0,happy
0.95,130.67700000000002,1,2,0.0814,0.843,0.863,0.409,0.5379999999999999,0.467,0.41,0.478,0.635,0.517,0.429,0.306,1.0,sad
0.893,170.407,1,7,0.513,0.8959999999999999,1.0,0.444,0.35700000000000004,0.436,0.5329999999999999,0.7240000000000001,0.669,0.7390000000000001,0.757,0.79,0.07,angry
0.934,127.288,0,7,0.28600000000000003,1.0,0.8420000000000001,0.27899999999999997,0.275,0.171,0.256,0.337,0.349,0.281,0.285,0.436,0.55,angry
0.66,107.791,0,9,0.0742,1.0,0.9890000000000001,0.625,0.599,0.5760000000000001,0.575,0.563,0.55,0.54,0.518,0.512,0.284,sad
0.638,80.028,1,9,0.23399999999999999,0.3,0.41200000000000003,0.542,0.607,0.8490000000000001,0.659,0.43700000000000006,0.255,0.332,1.0,0.385,0.17,relaxed
0.379,85.934,1,0,0.20800000000000002,0.58,0.743,0.634,0.524,0.799,0.9520000000000001,1.0,0.975,0.672,0.6859999999999999,0.414,0.129,sad
